siren,nic,siret,statutDiffusionEtablissement,dateCreationEtablissement,trancheEffectifsEtablissement,anneeEffectifsEtablissement,activitePrincipaleRegistreMetiersEtablissement,dateDernierTraitementEtablissement,etablissementSiege,etatAdministratifUniteLegale,statutDiffusionUniteLegale,unitePurgeeUniteLegale,dateCreationUniteLegale,categorieJuridiqueUniteLegale,denominationUniteLegale,sigleUniteLegale,denominationUsuelle1UniteLegale,denominationUsuelle2UniteLegale,denominationUsuelle3UniteLegale,sexeUniteLegale,nomUniteLegale,nomUsageUniteLegale,prenom1UniteLegale,prenom2UniteLegale,prenom3UniteLegale,prenom4UniteLegale,prenomUsuelUniteLegale,pseudonymeUniteLegale,activitePrincipaleUniteLegale,nomenclatureActivitePrincipaleUniteLegale,identifiantAssociationUniteLegale,economieSocialeSolidaireUniteLegale,societeMissionUniteLegale,caractereEmployeurUniteLegale,trancheEffectifsUniteLegale,anneeEffectifsUniteLegale,nicSiegeUniteLegale,dateDernierTraitementUniteLegale,categorieEntreprise,anneeCategorieEntreprise,complementAdresseEtablissement,numeroVoieEtablissement,indiceRepetitionEtablissement,typeVoieEtablissement,libelleVoieEtablissement,codePostalEtablissement,libelleCommuneEtablissement,libelleCommuneEtrangerEtablissement,distributionSpecialeEtablissement,codeCommuneEtablissement,codeCedexEtablissement,libelleCedexEtablissement,codePaysEtrangerEtablissement,libellePaysEtrangerEtablissement,complementAdresse2Etablissement,numeroVoie2Etablissement,indiceRepetition2Etablissement,typeVoie2Etablissement,libelleVoie2Etablissement,codePostal2Etablissement,libelleCommune2Etablissement,libelleCommuneEtranger2Etablissement,distributionSpeciale2Etablissement,codeCommune2Etablissement,codeCedex2Etablissement,libelleCedex2Etablissement,codePaysEtranger2Etablissement,libellePaysEtranger2Etablissement,etatAdministratifEtablissement,enseigne1Etablissement,enseigne2Etablissement,enseigne3Etablissement,denominationUsuelleEtablissement,activitePrincipaleEtablissement,nomenclatureActivitePrincipaleEtablissement,caractereEmployeurEtablissement,phone_number,url,current_url
513322206,22,51332220600022,O,2015-01-02,01,2021.0,1101ZQ,2023-11-30T10:27:10,True,A,O,,2009-07-20,5710,TERRA COMTIX,,,,,,,,,,,,,,11.05Z,NAFRev2,,N,N,O,01,2021.0,22,2023-11-30T10:27:10,PME,2021.0,,,,,ZI DU NORET,25620,MAMIROLLE,,,25364,,,,,,,,,,,,,,,,,,,A,,,,,11.05Z,NAFRev2,O,03 81 53 42 89 ,,"https://www.google.com/maps/place/Terra+Comtix/@47.196822,6.145033,17z/data=!3m1!4b1!4m6!3m5!1s0x478d72235bec4825:0xf08374ba7dbede31!8m2!3d47.196822!4d6.1476079!16s%2Fg%2F1vc_p7vv?entry=ttu"
513362657,50,51336265700050,O,2021-03-17,02,2021.0,1105ZZ,2023-11-30T10:27:12,True,A,O,,2009-05-23,5499,BRASSERIE FORT BOYARD,,BRASSERIE FORT BOYARD,,,,,,,,,,,,11.05Z,NAFRev2,,N,,O,02,2021.0,50,2023-11-30T10:27:12,PME,2021.0,LA JARRIE,6,,RUE,THOMAS EDISON,17550,DOLUS D'OLERON,,,17140,,,,,,,,,,,,,,,,,,,A,,,,BRASSERIE FORT BOYARD,11.05Z,NAFRev2,O,06 12 78 32 08 ,,"https://www.google.com/maps/place/Brasserie+Artisanale+Fort+Boyard/@45.9050793,-1.2639594,17z/data=!3m2!4b1!5s0x4803e00f9dafeb4f:0x5e1dd0adb82c20fb!4m6!3m5!1s0x4803e00f13f74ff3:0xf882420d2a56c105!8m2!3d45.9050793!4d-1.2613845!16s%2Fg%2F11bwm4zsmc?entry=ttu"
513448753,22,51344875300022,O,2023-03-22,,,,2023-08-09T08:38:30,True,A,O,,2009-07-01,5499,SARL GRIOT,,,,,,,,,,,,,,11.05Z,NAFRev2,,N,N,O,00,2021.0,22,2023-11-30T10:27:16,PME,2021.0,LIEU-DIT SALELLA,,,AV,GENERAL PAROLDI,06450,BELVEDERE,,,06013,,,,,,,,,,,,,,,,,,,A,BRASSERIE MEME PAS CAP,,,,11.05Z,NAFRev2,O,Phone number not found,,"https://www.google.com/maps/search/SARL+GRIOT+LIEU-DIT+SALELLA+++AV+GENERAL+PAROLDI+06450+BELVEDERE/@42.0092831,5.9805453,6z/data=!3m1!4b1?entry=ttu"
513480491,28,51348049100028,O,2015-03-16,,,1105ZZ,2023-09-13T08:50:24,True,A,O,,2009-07-01,5499,VERTS CANYONS,,,,,,,,,,,,,,11.05Z,NAFRev2,,N,N,O,NN,,28,2023-09-13T08:50:24,PME,2021.0,DOMAINE DE LUGAZAUT,,,RTE,DE VIELLE SOUBIRAN,40240,VIELLE-SOUBIRAN,,,40327,,,,,,,,,,,,,,,,,,,A,,,,,11.05Z,NAFRev2,O,05 58 45 68 35 ,,"https://www.google.com/maps/place/Le+Domaine+de+Lugazaut/@44.0771388,-0.1603073,17z/data=!3m1!4b1!4m9!3m8!1s0xd55ed0bae2e4ff1:0x760bd5cc9f3db0f4!5m2!4m1!1i2!8m2!3d44.0771388!4d-0.1577324!16s%2Fg%2F11t1bbrl9j?entry=ttu"
513655258,12,51365525800012,O,2009-07-01,01,2021.0,1105ZZ,2023-11-30T10:27:26,True,A,O,,2009-07-01,5499,GAUTIER COUDEVYLLE,,,,,,,,,,,,,,11.05Z,NAFRev2,,N,N,O,01,2021.0,12,2023-11-30T10:27:26,PME,2021.0,,9,,RUE,DU 19 MARS 1962,59270,METEREN,,,59401,,,,,,,,,,,,,,,,,,,A,DE KATSBIER,,,BRASSERIE DE KATSBIER,11.05Z,NAFRev2,O,Phone number not found,,"https://www.google.com/maps/search/GAUTIER+COUDEVYLLE++9++RUE+DU+19+MARS+1962+59270+METEREN/@50.7417961,2.6918649,17z/data=!3m1!4b1?entry=ttu"
513655258,20,51365525800020,O,2017-03-01,,,1105ZZ,2017-06-21T19:31:01,False,A,O,,2009-07-01,5499,GAUTIER COUDEVYLLE,,,,,,,,,,,,,,11.05Z,NAFRev2,,N,N,O,01,2021.0,12,2023-11-30T10:27:26,PME,2021.0,ZA DE LA HOUBLONNIERE,,,,ROUTE NATIONALE,59270,METEREN,,,59401,,,,,,,,,,,,,,,,,,,A,,,,DE KATSBIER,11.05Z,NAFRev2,N,Phone number not found,,"https://www.google.com/maps/search/GAUTIER+COUDEVYLLE+ZA+DE+LA+HOUBLONNIERE++++ROUTE+NATIONALE+59270+METEREN/@50.7450419,2.6720721,17z/data=!3m1!4b1?entry=ttu"
514426576,21,51442657600021,O,2011-02-01,01,2021.0,1105ZZ,2023-11-30T10:28:04,True,A,O,,2009-08-25,5499,SARL BRASSERIE AGUIANA,,,,,,,,,,,,,,11.05Z,NAFRev2,,,,O,01,2021.0,21,2023-11-30T10:28:04,PME,2021.0,LD LAREGLE,640,,CHE,DE LAREGLE,40300,CAUNEILLE,,,40077,,,,,,,,,,,,,,,,,,,A,,,,,11.05Z,NAFRev2,O,06 28 08 72 36 ,,"https://www.google.com/maps/search/SARL+BRASSERIE+AGUIANA+LD+LAREGLE+640++CHE+DE+LAREGLE+40300+CAUNEILLE/@43.5442438,-1.0747582,17z/data=!3m1!4b1?entry=ttu"
515060317,28,51506031700028,O,2022-12-16,,,1105ZZ,2023-09-02T13:25:44,True,A,O,,2009-08-01,5710,MATTEN,,,,,,,,,,,,,,11.05Z,NAFRev2,,N,N,N,01,2021.0,28,2023-11-30T10:28:39,PME,2021.0,,5,,RUE,DE WERDE,67150,MATZENHEIM,,,67285,,,,,,,,,,,,,,,,,,,A,,,,MATTEN,11.05Z,NAFRev2,N,Phone number not found,,"https://www.google.com/maps/@48.8800256,2.2904832,13z?entry=ttu"
517936886,38,51793688600038,P,2022-02-07,,,1105ZZ,2022-04-02T12:25:21,True,A,P,,2009-10-10,1000,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],11.05Z,NAFRev2,,,,N,,,38,2022-04-02T12:25:21,PME,2021.0,[ND],[ND],[ND],[ND],[ND],[ND],AIGUEPERSE,,[ND],63001,[ND],[ND],,,[ND],[ND],[ND],[ND],[ND],[ND],,,[ND],,[ND],[ND],,,A,[ND],[ND],[ND],[ND],11.05Z,NAFRev2,N,Phone number not found,,"https://www.google.com/maps/search/%5BND%5D+%5BND%5D+%5BND%5D+%5BND%5D+%5BND%5D+%5BND%5D+%5BND%5D+AIGUEPERSE/@46.0200229,3.1909536,15z/data=!3m1!4b1?entry=ttu"
518055777,24,51805577700024,O,2011-10-29,,,1105ZZ,2021-02-23T15:29:03,True,A,O,,2009-11-02,5499,DRAGONNE,,,,,,,,,,,,,,11.05Z,NAFRev2,,,,N,,,24,2017-05-20T12:27:27,PME,2021.0,LOT. LES PREAUX,19,,ALL,DU CHARDONNAY,71570,CHANES,,,71084,,,,,,,,,,,,,,,,,,,A,,,,,11.05Z,NAFRev2,N,Phone number not found,,"https://www.google.com/maps/search/DRAGONNE+LOT.+LES+PREAUX+19++ALL+DU+CHARDONNAY+71570+CHANES/@46.2440296,4.7385224,14z/data=!3m1!4b1?entry=ttu"
518319983,12,51831998300012,O,2009-11-15,03,2021.0,1105ZZ,2023-11-30T10:29:42,True,A,O,,2009-11-15,5710,FERME-BRASSERIE LA MUETTE,FBM,,,,,,,,,,,,,11.05Z,NAFRev2,,,,O,03,2021.0,12,2023-11-30T10:29:42,PME,2021.0,,,,,LA MUETTE,85390,BAZOGES-EN-PAREDS,,,85014,,,,,,,,,,,,,,,,,,,A,,,,,11.05Z,NAFRev2,O,02 52 66 00 36 ,,"https://www.google.com/maps/place/Ferme+Brasserie+La+Muette/@46.680252,-0.9729857,17z/data=!3m1!4b1!4m6!3m5!1s0x48068d4f505c7bf9:0x466095cfb1893bd1!8m2!3d46.680252!4d-0.9704108!16s%2Fg%2F1q6n2sc_v?entry=ttu"
518431473,25,51843147300025,P,2022-12-06,,,,2023-01-07T06:39:33,False,A,P,,2009-12-01,1000,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],90.01Z,NAFRev2,,,,N,,,17,2023-01-23T19:33:55,PME,2021.0,[ND],[ND],[ND],[ND],[ND],[ND],VAL-D'AUGE,,[ND],16339,[ND],[ND],,,[ND],[ND],[ND],[ND],[ND],[ND],,,[ND],,[ND],[ND],,,A,[ND],[ND],[ND],[ND],11.05Z,NAFRev2,N,Error,,"https://www.google.com/maps/place/16170+Val-d'Auge/@45.8396596,-0.1277653,13z/data=!3m1!4b1!4m6!3m5!1s0x4800996a556bd29b:0x183b629a7c2ec71c!8m2!3d45.8470501!4d-0.0862054!16s%2Fg%2F11h037y7sm?entry=ttu"
518443700,19,51844370000019,O,2009-10-24,NN,,1105ZZ,2015-03-18T00:26:31,True,A,O,,2009-10-24,5710,CROIX DU SUD,,BRASSERIE CROIX DU SUD,,,,,,,,,,,,11.05Z,NAFRev2,,,,N,NN,,19,2017-05-20T12:30:25,PME,2021.0,,2,,QUAI,DE TOULON,34340,MARSEILLAN,,,34150,,,,,,,,,,,,,,,,,,,A,BRASSERIE CROIX DU SUD,,,,11.05Z,NAFRev2,N,Phone number not found,,"https://www.google.com/maps/place/Brasserie+Croix+Du+Sud/@43.3513379,3.5296338,17z/data=!3m1!4b1!4m6!3m5!1s0x12b13bd7c15adc2f:0xf31d74b7e1e033b!8m2!3d43.3513379!4d3.5322087!16s%2Fg%2F11ghpp6hb8?entry=ttu"
518580790,21,51858079000021,O,2017-07-01,02,2021.0,,2023-11-30T10:29:55,True,A,O,,2010-02-01,5499,BRASSERIE ARTISANALE DES MAUGES,,LA ROMBIERE,,,,,,,,,,,,11.05Z,NAFRev2,,N,N,N,02,2021.0,21,2023-11-30T10:29:55,PME,2021.0,BEAUPREAU,69,,RUE,DE LA LIME,49600,BEAUPREAU-EN-MAUGES,,,49023,,,,,,,,,,,,,,,,,,,A,BRASSERIE ARTISANALE DES MAUGES - L,,,LA ROMBIERE,11.05Z,NAFRev2,N,Phone number not found,,"https://www.google.com/maps/place/Brasserie+Artisanale+Des+Mauges/@47.2085719,-0.9995968,17z/data=!3m1!4b1!4m6!3m5!1s0x480615feae8a79e1:0x8a4d5121a48bccd6!8m2!3d47.2085719!4d-0.9970219!16s%2Fg%2F1td0fwnn?entry=ttu"
518903695,22,51890369500022,O,2016-01-11,11,2021.0,1105ZZ,2023-11-30T10:30:11,True,A,O,,2009-12-16,5710,BIERES DEMORY-PARIS,,,,,,,,,,,,,,11.05Z,NAFRev2,,N,N,N,11,2021.0,22,2023-11-30T10:30:11,PME,2021.0,,1,,RUE,DE PARIS,93000,BOBIGNY,,,93008,,,,,,,,,,,,,,,,,,,A,,,,,11.05Z,NAFRev2,N,Phone number not found,,"https://www.google.com/maps/place/Brasserie+Demory-Paris/@48.8954271,2.4216405,17z/data=!3m2!4b1!5s0x47e66cfd7a3d2a23:0x2a25fe80ec282bfb!4m6!3m5!1s0x47e66d36e99c4871:0x4bc608b2f164a15e!8m2!3d48.8954271!4d2.4242154!16s%2Fg%2F11g0knr3xm?entry=ttu"
519251979,26,51925197900026,P,2018-03-01,,,1105ZZ,2021-02-23T15:31:25,True,A,P,,2010-01-10,1000,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],11.05Z,NAFRev2,,,,N,,,26,2018-03-07T08:41:56,PME,2021.0,[ND],[ND],[ND],[ND],[ND],[ND],GUILLESTRE,,[ND],05065,[ND],[ND],,,[ND],[ND],[ND],[ND],[ND],[ND],,,[ND],,[ND],[ND],,,A,[ND],[ND],[ND],[ND],11.05Z,NAFRev2,N,Phone number not found,,"https://www.google.com/maps/@48.8800256,2.2904832,13z?entry=ttu"
519331953,25,51933195300025,P,2022-02-01,,,1105ZZ,2022-04-02T12:20:24,True,A,P,,2009-12-21,1000,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],11.05Z,NAFRev2,,,,N,,,25,2022-04-02T12:20:24,,,[ND],[ND],[ND],[ND],[ND],[ND],ROPPENHEIM,,[ND],67409,[ND],[ND],,,[ND],[ND],[ND],[ND],[ND],[ND],,,[ND],,[ND],[ND],,,A,[ND],[ND],[ND],[ND],11.05Z,NAFRev2,N,Phone number not found,,"https://www.google.com/maps/@48.8800256,2.2904832,13z?entry=ttu"
519505853,19,51950585300019,O,2010-01-11,01,2021.0,4312AZ,2023-11-30T10:30:43,True,A,O,,2010-01-11,5499,DITYS,,,,,,,,,,,,,,11.05Z,NAFRev2,,N,N,O,01,2021.0,19,2023-11-30T10:30:43,PME,2021.0,,42,,,CHE DU COLLET DE BOREO,06670,COLOMARS,,,06046,,,,,,,,,,,,,,,,,,,A,DITYS BEER ET DITYS KNIVES,,,,11.05Z,NAFRev2,O,Phone number not found,,"https://www.google.com/maps/search/DITYS++42+++CHE+DU+COLLET+DE+BOREO+06670+COLOMARS/@43.7610715,7.2298166,17z/data=!3m1!4b1?entry=ttu"
519746804,37,51974680400037,O,2015-09-01,02,2021.0,,2023-11-30T10:30:55,True,A,O,,2010-01-25,5710,BRASSERIE BOS,,,,,,,,,,,,,,11.05Z,NAFRev2,,,,O,02,2021.0,37,2023-11-30T10:30:55,PME,2021.0,,11,,ALL,NAPOLEON III,18000,BOURGES,,,18033,,,,,,,,,,,,,,,,,,,A,,,,,11.05Z,NAFRev2,O,02 48 65 90 71 ,,"https://www.google.com/maps/@48.8800256,2.2904832,13z?entry=ttu"
520175621,33,52017562100033,O,2012-05-02,03,2021.0,1105ZZ,2023-11-30T10:31:16,False,A,O,,2010-02-10,5710,LA VOIE MALTEE,,,,,,,,,,,,,,11.05Z,NAFRev2,,N,,O,03,2021.0,41,2023-11-30T10:31:16,ETI,2021.0,LIEU DIT LES DOUZES,17,,CHE,DU GROMELET,01390,SAINT-JEAN-DE-THURIGNEUX,,,01362,,,,,,,,,,,,,,,,,,,A,,,,,11.05Z,NAFRev2,O,04 74 00 16 27 ,,"https://www.google.com/maps/place/Brasserie+Artisanale+Bio+La+Voie+Malt%C3%A9e/@45.9587343,4.8953231,17z/data=!3m1!4b1!4m6!3m5!1s0x47f498316ee404fb:0x5e7e103c9cb8853e!8m2!3d45.9587343!4d4.897898!16s%2Fg%2F1tj95r_p?entry=ttu"
520175621,41,52017562100041,O,2022-01-01,,,1105ZZ,2022-03-01T14:50:33,True,A,O,,2010-02-10,5710,LA VOIE MALTEE,,,,,,,,,,,,,,11.05Z,NAFRev2,,N,,O,03,2021.0,41,2023-11-30T10:31:16,ETI,2021.0,,300,,AV,DES XVIE JEUX OLYMPIQUES,73600,MOUTIERS,,,73181,,,,,,,,,,,,,,,,,,,A,,,,,11.05Z,NAFRev2,O,Phone number not found,,"https://www.google.com/maps/search/LA+VOIE+MALTEE++300++AV+DES+XVIE+JEUX+OLYMPIQUES+73600+MOUTIERS/@45.487712,6.5276601,17z/data=!3m1!4b1?entry=ttu"
520756859,28,52075685900028,O,2018-11-26,03,2021.0,,2023-11-30T10:31:44,True,A,O,,2010-02-16,5499,BRASSERIE  GASCONHA,GASCONHA,,,,,,,,,,,,,11.05Z,NAFRev2,,N,,O,03,2021.0,28,2023-11-30T10:31:44,PME,2021.0,,5,,AV,LOUIS DE BROGLIE,33600,PESSAC,,,33318,,,,,,,,,,,,,,,,,,,A,,,,,11.05Z,NAFRev2,O,05 56 08 93 32 ,,"https://www.google.com/maps/place/Brasserie+Gasconha/@44.7820984,-0.6472928,17z/data=!3m1!4b1!4m6!3m5!1s0xd54d92e8a1da8df:0x22a0e4e90dfabd09!8m2!3d44.7820984!4d-0.6447179!16s%2Fg%2F1tdny6z9?entry=ttu"
520767187,21,52076718700021,O,2019-09-19,01,2021.0,1105ZZ,2023-11-30T10:31:45,True,A,O,,2010-03-01,5499,GAILLARDE DIFFUSION,,LA BRASSERIE GAILLARDE,,,,,,,,,,,,11.05Z,NAFRev2,,N,,N,01,2021.0,21,2023-11-30T10:31:45,PME,2021.0,,5,,RUE,ROBERT MARGERIT,19100,BRIVE-LA-GAILLARDE,,,19031,,,,,,,,,,,,,,,,,,,A,,,,LA BRASSERIE GAILLARDE,11.05Z,NAFRev2,N,05 87 49 55 48 ,,"https://www.google.com/maps/place/Brasserie+Gaillarde/@45.1464038,1.4697274,17z/data=!3m1!4b1!4m6!3m5!1s0x12acb34cbc2271d9:0x11ef142e2f47fd5e!8m2!3d45.1464038!4d1.4723023!16s%2Fg%2F11g7z0k6l_?entry=ttu"
521529073,12,52152907300012,O,2010-03-15,,,1105ZZ,2019-11-14T14:00:47,True,A,O,,2010-03-15,5499,BRASSERIE ARTISANALE DES BERTRANGES,,BRASSERIE ARTISANALE DES BERTRANGES,,,,,,,,,,,,11.05Z,NAFRev2,,,,N,,,12,2020-07-09T10:14:28,PME,2021.0,"LIEUDIT ""VINGEUX""",,,,,58130,SAINT-AUBIN-LES-FORGES,,,58231,,,,,,,,,,,,,,,,,,,A,BRASSERIE ARTISANALE DES BERTRANGES,,,,11.05Z,NAFRev2,N,06 81 86 25 15 ,,"https://www.google.com/maps/place/Micro-brasserie+des+Bertranges/@47.1427393,3.207391,17z/data=!3m1!4b1!4m6!3m5!1s0x47f0371c536a5565:0x30ee8f42af7cacb2!8m2!3d47.1427393!4d3.2099659!16s%2Fg%2F1tdh7sk9?entry=ttu"
522040039,11,52204003900011,O,2010-04-20,11,2021.0,1105ZZ,2023-11-30T10:32:47,True,A,O,,2010-04-20,5710,LE MASCARET,,,,,,,,,,,,,,11.05Z,NAFRev2,,,,O,11,2021.0,11,2023-11-30T10:32:47,PME,2021.0,,,,LD,PASCAUD RD 10,33410,RIONS,,,33355,,,,,,,,,,,,,,,,,,,A,,,,,11.05Z,NAFRev2,O,Phone number not found,,https://www.google.com/maps
522040039,29,52204003900029,O,2016-12-01,,,1105ZZ,2017-09-26T09:24:24,False,A,O,,2010-04-20,5710,LE MASCARET,,,,,,,,,,,,,,11.05Z,NAFRev2,,,,O,11,2021.0,11,2023-11-30T10:32:47,PME,2021.0,,16,,RUE,CHARLES CANTE,33110,LE BOUSCAT,,,33069,,,,,,,,,,,,,,,,,,,A,,,,,11.05Z,NAFRev2,N,09 81 11 12 26 ,,"https://www.google.com/maps/place/Brasserie+Artisanale+MASCARET/@44.8711858,-0.6108881,17z/data=!3m1!4b1!4m6!3m5!1s0xd54d7dc67490fef:0x2c6a061c87479e9e!8m2!3d44.8711858!4d-0.6083132!16s%2Fg%2F11c37_4c18?entry=ttu"
522106624,29,52210662400029,O,2020-06-01,,,1105ZZ,2023-09-21T12:03:18,True,A,O,,2010-04-23,5499,BRASSERIE DE L'AURORE,,TURONE,,,,,,,,,,,,11.05Z,NAFRev2,,N,,N,,,29,2023-09-21T12:03:18,PME,2021.0,ZONE DU NODE PARK TAUXIGNY SAINT BAULD,541,,RUE,GILLES DE GENNES,37310,TAUXIGNY-SAINT-BAULD,,,37254,,,,,,,,,,,,,,,,,,,A,BRASSERIE DE L'AURORE,,,TURONE,11.05Z,NAFRev2,N,02 47 43 84 84 ,,"https://www.google.com/maps/place/Brasserie+de+l'Aurore/@47.2555735,0.8379768,17z/data=!3m1!4b1!4m6!3m5!1s0x47fcc53cf60566df:0x70633ffb317cc9b8!8m2!3d47.2555735!4d0.8405517!16s%2Fg%2F1hc2x6syb?entry=ttu"
522143718,16,52214371800016,P,2009-12-01,,,1105ZZ,2022-06-10T04:25:00,True,A,P,,2009-12-01,1000,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],11.05Z,NAFRev2,,,,N,,,16,2022-06-10T04:25:00,PME,2021.0,[ND],[ND],[ND],[ND],[ND],[ND],MONSEGUR,,[ND],33289,[ND],[ND],,,[ND],[ND],[ND],[ND],[ND],[ND],,,[ND],,[ND],[ND],,,A,[ND],[ND],[ND],[ND],11.05Z,NAFRev2,N,09 50 21 15 99 ,,"https://www.google.com/maps/search/%5BND%5D+%5BND%5D+%5BND%5D+%5BND%5D+%5BND%5D+%5BND%5D+%5BND%5D+MONSEGUR/@48.8800109,2.2904832,13z/data=!3m1!4b1?entry=ttu"
522474832,14,52247483200014,P,2010-05-07,,,1105ZZ,2023-07-17T16:30:06,True,A,P,,2010-05-07,1000,[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],[ND],11.05Z,NAFRev2,,,,N,,,14,2023-07-17T16:30:06,PME,2021.0,[ND],[ND],[ND],[ND],[ND],[ND],ALLAUCH,,[ND],13002,[ND],[ND],,,[ND],[ND],[ND],[ND],[ND],[ND],,,[ND],,[ND],[ND],,,A,[ND],[ND],[ND],[ND],11.05Z,NAFRev2,N,04 91 68 19 41 ,,"https://www.google.com/maps/@48.8800256,2.2904832,13z?entry=ttu"
522754985,11,52275498500011,O,2010-05-10,02,2021.0,1105ZZ,2023-11-30T10:33:20,True,A,O,,2010-05-10,5710,BRASSERIE DE SAINT LOUIS,,,,,,,,,,,,,,11.05Z,NAFRev2,,,,O,02,2021.0,11,2023-11-30T10:33:20,PME,2021.0,,123,,RUE,DE MULHOUSE,68300,SAINT-LOUIS,,,68297,,,,,,,,,,,,,,,,,,,A,,,,,11.05Z,NAFRev2,O,03 89 91 04 58 ,,"https://www.google.com/maps/place/Brasserie+De+Saint+Louis/@47.5971566,7.5503591,17z/data=!3m1!4b1!4m6!3m5!1s0x4791b96782e7c64f:0xa42d7e4a9a3eaf2e!8m2!3d47.5971566!4d7.552934!16s%2Fg%2F1tdk42nx?entry=ttu"
522760404,31,52276040400031,O,2021-03-01,01,2021.0,1105ZZ,2023-11-30T10:33:20,True,A,O,,2009-07-21,5460,LA BRASSERIE ASSOCIATIVE DE MONTFLOURS,,,,,,,,,,,,,,11.05Z,NAFRev2,,O,,N,01,2021.0,31,2023-11-30T10:33:20,PME,2021.0,,,,,ZA DU MOTTAY,53240,MONTFLOURS,,,53156,,,,,,,,,,,,,,,,,,,A,,,,,11.05Z,NAFRev2,N,Phone number not found,,"https://www.google.com/maps/search/LA+BRASSERIE+ASSOCIATIVE+DE+MONTFLOURS+++++ZA+DU+MOTTAY+53240+MONTFLOURS/@48.171423,-0.743906,14z/data=!3m1!4b1?entry=ttu"
523093888,23,52309388800023,O,2013-07-15,01,2021.0,,2023-11-30T10:33:36,True,A,O,,2010-05-04,5499,BRASSERIE CRAIG ALLAN,,,,,,,,,,,,,,11.05Z,NAFRev2,,N,N,O,01,2021.0,23,2023-11-30T10:33:36,PME,2021.0,,109,,RUE,SAINT JEAN,60310,PLESSIS-DE-ROYE,,,60499,,,,,,,,,,,,,,,,,,,A,,,,,11.05Z,NAFRev2,O,03 44 76 56 48 ,,"https://www.google.com/maps/place/Brasserie+Craig+Allan/@49.5788572,2.8303209,17z/data=!3m1!4b1!4m6!3m5!1s0x47e7decdf29da8c5:0x3a8fa6b82a03a9e4!8m2!3d49.5788572!4d2.8328958!16s%2Fg%2F11b6nn7xf_?entry=ttu"
523441400,26,52344140000026,O,2021-12-18,,,,2023-02-13T13:23:09,True,A,O,,2010-07-01,5710,BRASSERIE GALIBIER,,,,,,,,,,,,,,11.05Z,NAFRev2,,N,N,O,11,2021.0,26,2023-11-30T10:33:52,PME,2021.0,,370,,RUE,DE LA BONNE EAU,73450,VALLOIRE,,,73306,,,,,,,,,,,,,,,,,,,A,BRASSERIE GALIBIER,,,,11.05Z,NAFRev2,O,04 79 59 04 95 ,,"https://www.google.com/maps/place/Brasserie+Galibier/@45.1661062,6.4234566,17z/data=!3m1!4b1!4m6!3m5!1s0x478a2111e554a54b:0x8a887efcec41dd25!8m2!3d45.1661062!4d6.4260315!16s%2Fg%2F1wyc36ph?entry=ttu"
523673796,18,52367379600018,O,2010-08-01,00,2021.0,,2023-11-30T10:34:03,True,A,O,,2010-08-01,5499,ARGUIN DISTRIBUTION,,,,,,,,,,,,,,11.05Z,NAFRev2,,,,O,00,2021.0,18,2023-11-30T10:34:03,PME,2021.0,LOU VOLCANOU D14C,,,RTE,DE BEAULIEU,13840,ROGNES,,,13082,,,,,,,,,,,,,,,,,,,A,,,,,11.05Z,NAFRev2,O,Phone number not found,,"https://www.google.com/maps/search/ARGUIN+DISTRIBUTION+LOU+VOLCANOU+D14C+++RTE+DE+BEAULIEU+13840+ROGNES/@43.6671952,5.2722173,12z/data=!3m1!4b1?entry=ttu"
523891661,44,52389166100044,O,2016-04-12,,,,2021-02-23T15:40:19,True,A,O,,2010-07-01,5499,LA HOCQ BRASSERIE ARTISANALE,PER,,,,,,,,,,,,,11.05Z,NAFRev2,,,,N,,,44,2020-07-09T10:16:19,PME,2021.0,LOT 12,,,,HANGAR DU CENTRE,12330,SAINT-CHRISTOPHE-VALLON,,,12215,,,,,,,,,,,,,,,,,,,A,LA HOCQ BRASSERIE ARTISANALE,,,LA HOCQ BRASSERIE ARTISANALE,11.05Z,NAFRev2,N,07 82 72 75 43 ,,"https://www.google.com/maps/place/LA+HOCQ+Brasserie+Artisanale/@44.463767,2.4132001,17z/data=!3m1!4b1!4m6!3m5!1s0x12ad7c367abf6aa9:0x9a44ad71cea3f55f!8m2!3d44.463767!4d2.415775!16s%2Fg%2F11bxfw131g?entry=ttu"
